provider,file_stem,EDITORA,AUTOR,INTERPRETE,__source_sheet,amount_cents,amount_int,PROGRAMA,amount_numeric
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,BAND ESPORTE CLUBE,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,JOGO ABERTO,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,JOGO ABERTO,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,JOGO ABERTO,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,MELHOR DA NOITE,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,MELHOR DA NOITE,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,MELHOR DA NOITE,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,MELHOR DA NOITE,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,MELHOR DA NOITE,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,MELHOR DA NOITE,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,MELHOR DA NOITE,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,MELHOR DA NOITE,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,BAND ESPORTE CLUBE,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,BAND ESPORTE CLUBE,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,BAND ESPORTE CLUBE,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,BAND ESPORTE CLUBE,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,BAND FOLIA,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,BAND FOLIA,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,BAND FOLIA,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,BAND FOLIA,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,BAND FOLIA,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,BAND FOLIA,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,BAND FOLIA,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,BAND FOLIA,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,BAND FOLIA,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,BORA BRASIL,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,BORA BRASIL,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,MELHOR DA NOITE,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,MELHOR DA NOITE,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,MELHOR DA NOITE,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,MELHOR DA NOITE,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,PROGRAMA DO JOÂO,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,VIRADA NA BAND 2024,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,VIRADA NA BAND 2024,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,VIRADA NA BAND 2024,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,VIRADA NA BAND 2024,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,VIRADA NA BAND 2024,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,VIRADA NA BAND 2024,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,VIRADA NA BAND 2024,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,VIRADA NA BAND 2024,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,JOGO ABERTO,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,JOGO ABERTO,0.00
band UNIFICADO out dez 2023 jan fev 2024,band UNIFICADO out dez 2023 jan fev 2024,,,,Relatorio_UBEM,0,0,JOGO ABERTO,0.00
Tv Aparecida Unificado  Dez 2023 jan mar 2024,Tv Aparecida Unificado  Dez 2023 jan mar 2024,SEM INFORMAÇÃO,,,Sincronização Musical,0,0,APARECIDA SERTANEJA,0.00
Tv Aparecida Unificado  Dez 2023 jan mar 2024,Tv Aparecida Unificado  Dez 2023 jan mar 2024,SONY - 100%,,,Sincronização Musical,0,0,APARECIDA SERTANEJA,0.00
CanalBrasil unificado Jan fev mar24 dez 2023,CanalBrasil unificado Jan fev mar24 dez 2023,,,,CanalBrasil_Janeiro24,0,0,,0.00
CanalBrasil unificado Jan fev mar24 dez 2023,CanalBrasil unificado Jan fev mar24 dez 2023,,,,CanalBrasil_Janeiro24,0,0,,0.00
CanalBrasil unificado Jan fev mar24 dez 2023,CanalBrasil unificado Jan fev mar24 dez 2023,,,,CanalBrasil_Janeiro24,0,0,,0.00
CanalBrasil unificado Jan fev mar24 dez 2023,CanalBrasil unificado Jan fev mar24 dez 2023,,,,CanalBrasil_Janeiro24,0,0,,0.00
CanalBrasil unificado Jan fev mar24 dez 2023,CanalBrasil unificado Jan fev mar24 dez 2023,,,,CanalBrasil_Janeiro24,0,0,,0.00
CanalBrasil unificado Jan fev mar24 dez 2023,CanalBrasil unificado Jan fev mar24 dez 2023,,,,CanalBrasil_Janeiro24,0,0,,0.00
CanalBrasil unificado Jan fev mar24 dez 2023,CanalBrasil unificado Jan fev mar24 dez 2023,,,,CanalBrasil_Janeiro24,0,0,,0.00
CanalBrasil unificado Jan fev mar24 dez 2023,CanalBrasil unificado Jan fev mar24 dez 2023,,,,CanalBrasil_Janeiro24,0,0,,0.00
CanalBrasil unificado Jan fev mar24 dez 2023,CanalBrasil unificado Jan fev mar24 dez 2023,,,,CanalBrasil_Janeiro24,0,0,,0.00
CanalBrasil unificado Jan fev mar24 dez 2023,CanalBrasil unificado Jan fev mar24 dez 2023,,,,CanalBrasil_Janeiro24,0,0,,0.00
CanalBrasil unificado Jan fev mar24 dez 2023,CanalBrasil unificado Jan fev mar24 dez 2023,,,,CanalBrasil_Janeiro24,0,0,,0.00
CanalBrasil unificado Jan fev mar24 dez 2023,CanalBrasil unificado Jan fev mar24 dez 2023,,,,CanalBrasil_Janeiro24,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,DECK,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING","DAN KAMBAIAH,FABINHO O BRIAN,GIGI,MAGNO SANT ANNA",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,UNIVERSAL MGB","IVETE SANGALO,NEILTON CERQUEIRA SANTOS,RADAMES VENANCIO,RAMON CRUZ,SAMIR TRINDADE,TIERRE COSTA",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"WARNER CHAPPELL,WARNER CHAPPELL,A DESCOBRIR,WARNER CHAPPELL,WARNER CHAPPELL,A DESCOBRIR,WARNER CHAPPELL","EMICIDA,GROU,LORENTZ,MATUE,PALAZE,QUANTICH,RAEL",MATUE,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"SONY MUSIC PUBLISHING,A DESCOBRIR,WARNER CHAPPELL,A DESCOBRIR","GIBBO,MAKO,MATUE,RICH THE KID",MATUE,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"SONY MUSIC PUBLISHING,A DESCOBRIR,WARNER CHAPPELL,A DESCOBRIR","GIBBO,MAKO,MATUE,RICH THE KID",MATUE,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,WARNER CHAPPELL,MATUE,MATUE,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"WARNER CHAPPELL,WARNER CHAPPELL,A DESCOBRIR,WARNER CHAPPELL,WARNER CHAPPELL,A DESCOBRIR,WARNER CHAPPELL","EMICIDA,GROU,LORENTZ,MATUE,PALAZE,QUANTICH,RAEL",MATUE,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,WARNER CHAPPELL,MATUE,MATUE,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"WARNER CHAPPELL,WARNER CHAPPELL,WARNER CHAPPELL,WARNER CHAPPELL,WARNER CHAPPELL","BER HEY,BERNARDO CRISOSTOMO PASQUALI,GABRIEL DUNAJSKI MENDES,GUSTAVO PIMENTEL KARAM,RAFAEL DUNAJSKI MENDES",JOVEM DIONISIO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"WARNER CHAPPELL,WARNER CHAPPELL,WARNER CHAPPELL,WARNER CHAPPELL,WARNER CHAPPELL","BER HEY,BERNARDO CRISOSTOMO PASQUALI,GABRIEL DUNAJSKI MENDES,GUSTAVO PIMENTEL KARAM,RAFAEL DUNAJSKI MENDES",JOVEM DIONISIO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"WARNER CHAPPELL,WARNER CHAPPELL,WARNER CHAPPELL,WARNER CHAPPELL,WARNER CHAPPELL","BER HEY,BERNARDO CRISOSTOMO PASQUALI,GABRIEL DUNAJSKI MENDES,GUSTAVO PIMENTEL KARAM,RAFAEL DUNAJSKI MENDES",JOVEM DIONISIO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,IESSI MUSIC PUBLISHING,RAMON CRUZ,IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,UNIVERSAL MGB","IVETE SANGALO,NEILTON CERQUEIRA SANTOS,RADAMES VENANCIO,RAMON CRUZ,SAMIR TRINDADE,TIERRE COSTA",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,UNIVERSAL MGB,ED GRANDAO,IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING","IVETE SANGALO,LUCIANO CHAVES,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING","IVETE SANGALO,LUCIANO CHAVES,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"SONY MUSIC PUBLISHING,SONY MUSIC PUBLISHING","HERBERT VIANNA,PAULO SERGIO VALLE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"PEERMUSIC,PEERMUSIC,PEERMUSIC","GIANCARLO BIGAZZI,M FICARELLI,UMBERTO TOZZI",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,WARNER CHAPPELL","IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING","GIGI CERQUEIRA,IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING,IESSI MUSIC PUBLISHING","GIGI CERQUEIRA,IVETE SANGALO,SAMIR TRINDADE",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"BOA MUSIC RIGHTS,BOA MUSIC RIGHTS,BOA MUSIC RIGHTS","FLEEZUS,IURI RIO BRANCO,MARINA SENA",MARINA SENA,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,SONY MUSIC PUBLISHING,ZE RAMALHO,ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,UNIVERSAL MGB,ZE RAMALHO,ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,SONY MUSIC PUBLISHING,ZE RAMALHO,ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"WARNER CHAPPELL,SONY MUSIC PUBLISHING,WARNER CHAPPELL","CESAR AUGUSTO,CLAUDIO NOAM,PAULO SERGIO",ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,SONY MUSIC PUBLISHING,ZE RAMALHO,ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"WARNER CHAPPELL,WARNER CHAPPELL","ALCEU VALENCA,ZE RAMALHO",ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,WARNER CHAPPELL,ZE RAMALHO,ZE RAMALHO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024,"SONY MUSIC PUBLISHING,IESSI MUSIC PUBLISHING","ALAIM TAVARES,RITA MENDES",IVETE SANGALO,MusicCueSheet_TvAberta_Out23,0,0,,0.00
