Programa,Exibição,Música,Autor,Intérprete,Editora,Tipo,TOTAL,Mídia,Canal,Gênero,Episódio Nr.,Acervo Sim ou Não,Data da 1ª Exibição (apenas para conferência),Exibição.1,uncertain_match,Matched Title,Matched Identifier/ISWC,Uncertain Match,Eligibility Basis,__source_sheet
Vai Que Cola,2025-02-12 00:00:00,Qualquer Jeito (Não Está Sendo Fácil),"Erasmo Carlos,Robert Dill,Roberto Carlos",Kátia,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-02-13 00:00:00,Qualquer Jeito (Não Está Sendo Fácil),"Erasmo Carlos,Robert Dill,Roberto Carlos",Kátia,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Família Paraíso,2025-02-14 00:00:00,"Noite Preta, A","Alceu Valença,Lula Cortes,Zé Ramalho",Zé Ramalho,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-14 00:00:00,Beber Beber,"Elivandro Cuca,Guilherme Lopez,Raimundo Bahia",Leonardo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-15 00:00:00,Beber Beber,"Elivandro Cuca,Guilherme Lopez,Raimundo Bahia",Leonardo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-02-15 00:00:00,Qualquer Jeito (Não Está Sendo Fácil),"Erasmo Carlos,Robert Dill,Roberto Carlos",Kátia,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Família Paraíso,2025-02-17 00:00:00,"Noite Preta, A","Alceu Valença,Lula Cortes,Zé Ramalho",Zé Ramalho,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-17 00:00:00,Beber Beber,"Elivandro Cuca,Guilherme Lopez,Raimundo Bahia",Leonardo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-18 00:00:00,Beber Beber,"Elivandro Cuca,Guilherme Lopez,Raimundo Bahia",Leonardo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-02-21 00:00:00,O Golpe Tá Aí Cai Quem Quer,Dj Guuga,Dj Guuga,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Unknown Publisher",Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-02-21 00:00:00,Acelera Aê,"Dan Kambaiah,Fabio O'Brian,Gigi,Magno Santanna",Ivete Sangalo,"Carlos Magno De Santanna,Warner Chappell Edicoes Musicais Ltda",Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-24 00:00:00,Debaixo Dos Caracóis Dos Seus Cabelos,"Erasmo Carlos,Roberto Carlos",Ivete Sangalo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-24 00:00:00,Garganta,Totonho Villeroy,Ana Carolina,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-02-24 00:00:00,Sorte Grande,Lourenço,Ivete Sangalo,L O S Producoes E Promocoes Artisticas Ltda Me,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tvz,2025-02-26 00:00:00,Energia De Gostosa,"Ivete Sangalo,Tassia Morais,Rafa Lemos,Luana Matos,Lari Tavares",Ivete Sangalo,"Unknown Publisher,Warner Chappell Edições Musicais Ltda.",Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tvz,2025-02-26 00:00:00,Lugar Perfeito,"Ivete Sangalo,Klismman,Romeu R3,Wallace Vianna",Ivete Sangalo,"Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-02-26 00:00:00,Borbulhas De Amor (Tenho Um Coração),"Ferreira Goulart,Juan Luis Guerra",Fagner,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-27 00:00:00,Debaixo Dos Caracóis Dos Seus Cabelos,"Erasmo Carlos,Roberto Carlos",Ivete Sangalo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-27 00:00:00,Garganta,Totonho Villeroy,Ana Carolina,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-27 00:00:00,Beber Beber,"Elivandro Cuca,Guilherme Lopez,Raimundo Bahia",Leonardo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-27 00:00:00,Vamos Beber,"Anderson Alexandre,Dennis Dj",Dennis Dj,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tvz,2025-02-27 00:00:00,Energia De Gostosa,"Ivete Sangalo,Tassia Morais,Rafa Lemos,Luana Matos,Lari Tavares",Ivete Sangalo,"Unknown Publisher,Warner Chappell Edições Musicais Ltda.",Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tvz,2025-02-27 00:00:00,Lugar Perfeito,"Ivete Sangalo,Klismman,Romeu R3,Wallace Vianna",Ivete Sangalo,"Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tvz,2025-02-27 00:00:00,Idiota,"Jão,Pedro Tofani,Zebu",Jão,"Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-02-27 00:00:00,Borbulhas De Amor (Tenho Um Coração),"Ferreira Goulart,Juan Luis Guerra",Fagner,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-28 00:00:00,Vamos Beber,"Anderson Alexandre,Dennis Dj",Dennis Dj,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-28 00:00:00,Pá Em Todo Mundo,"Dennis Dj,Gabriel Cantini",Dennis Dj,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tvz,2025-02-28 00:00:00,Idiota,"Jão,Pedro Tofani,Zebu",Jão,"Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tvz,2025-02-28 00:00:00,Malvadão 3,Xamã,Xamã,Associacao Defensora De Direitos Autorais (Addaf),Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
E De Casa,2025-02-01 00:00:00,O Verao Bateu Em Minha Porta,"Gigi Cerqueira,Ivete Sangalo,Radames Venancio,Samir Trindade",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-02-01 00:00:00,Ta Solteira Mas Nao Ta Sozinha,"Gigi,Ivete Sangalo,Radames Venancio,Samir",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Ao Vivo Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-02-01 00:00:00,Energia De Gostosa,"Ivete Sangalo,Lari Tavares,Luana Matos,Rafa Lemos,Tassia Morais",Ivete Sangalo,"Unknown Publisher,Iessi Music Label Ltda",Ao Vivo Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-02-02 00:00:00,Eva,"Giancarlo Bigazzi,Marcos Ficarelli,Umberto Tozzi",Ivete Sangalo,"Peermusic Do Brasil Edicoes Musicais Ltda,Associacao Defensora De Direitos Autorais (Addaf)",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-02-02 00:00:00,Festa,Anderson Cunha,Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-02-02 00:00:00,Tempo De Alegria,"Filipe Escandurras,Gigi,Magno Sant Anna",Ivete Sangalo,"Warner Chappell Edicoes Musicais Ltda,Unknown Publisher,Abramus Digital Servicos De Identificacao De Repertorio Ltda Me",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-02-02 00:00:00,Abalou,Gigi,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-02-02 00:00:00,Muito Obrigado Axe,Carlinhos Brown,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Encontro,2025-02-03 00:00:00,Mucuripe,"Belchior,Fagner",Fagner,Warner Chappell Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-02-05 00:00:00,Borbulhas De Amor,Juan Luiz Guerra,Fagner,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Mais Voce,2025-02-06 00:00:00,Energia De Gostosa,"Ivete Sangalo,Lari Tavares,Luana Matos,Rafa Lemos,Tassia Morais",Ivete Sangalo,"Unknown Publisher,Iessi Music Label Ltda",Ao Vivo Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-02-11 00:00:00,Sorte Grande,Lourenco,Ivete Sangalo,L O S Producoes E Promocoes Artisticas Ltda Me,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-02-12 00:00:00,Rosas,Antonio Villeroy,Ana Carolina,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-02-19 00:00:00,Eva,"Giancarlo Bigazzi,Marcos Ficarelli,Umberto Tozzi",Ivete Sangalo,"Peermusic Do Brasil Edicoes Musicais Ltda,Associacao Defensora De Direitos Autorais (Addaf)",Ao Vivo Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-02-19 00:00:00,Alo Paixao,Jorge Xereu,Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Ao Vivo Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-02-20 00:00:00,Eva,"Giancarlo Bigazzi,Marcos Ficarelli,Umberto Tozzi",Ivete Sangalo,"Peermusic Do Brasil Edicoes Musicais Ltda,Associacao Defensora De Direitos Autorais (Addaf)",Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-02-20 00:00:00,Quem De Nos Dois,"A Descobrir,Ana,Dudu,Gianluca Grignani,Massimo Luca",Ana Carolina,"Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda,Unknown Publisher",Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-02-20 00:00:00,Beleza Rara,Ed Grandao,Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-02-20 00:00:00,Ceu Da Boca,Ronaldo Marcel,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
E De Casa,2025-02-22 00:00:00,Na Beira Do Rio,Marcelo Cabral,Marcelo Cabral,Unknown Publisher,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
E De Casa,2025-02-22 00:00:00,Flor Do Sertao,Marcelo Cabral,Marcelo Cabral,Unknown Publisher,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-02-25 00:00:00,Vidro Fume,"Alex Ferraz Luis Dos Santos,Diogo Correia Da Silva,Tiago Da Silva Merces",Mc Th,Unknown Publisher,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Mais Voce,2025-02-27 00:00:00,O Verao Bateu Em Minha Porta,"Gigi Cerqueira,Ivete Sangalo,Radames Venancio,Samir Trindade",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Ao Vivo Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-02-27 00:00:00,Ela So Quer Paz,Projota,Projota,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-02-28 00:00:00,Muito Obrigado Axe,Carlinhos Brown,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Toma La Da Ca,2025-02-01 00:00:00,Devaneio,Jorge Vercillo,Jorge Vercillo,Warner Chappell Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-13 00:00:00,Que Queres Tu De Mim,"Evaldo Gouveia,Jair Amorim",Anonimo,Editora E Importadora Musical Fermata Do Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-14 00:00:00,Que Queres Tu De Mim,"Evaldo Gouveia,Jair Amorim",Anonimo,Editora E Importadora Musical Fermata Do Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-19 00:00:00,Strangers In The Night,"Bert Kaempfert,Charles Singleton,Eddie Snyder",Anonimo,Universal Music Publishing Mgb Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-20 00:00:00,Que Queres Tu De Mim,"Evaldo Gouveia,Jair Amorim",Anonimo,Editora E Importadora Musical Fermata Do Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-20 00:00:00,Strangers In The Night,"Bert Kaempfert,Charles Singleton,Eddie Snyder",Anonimo,Universal Music Publishing Mgb Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-20 00:00:00,Valsa Da Despedida,David Nasser,Anonimo,Irmaos Vitale Editores Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-21 00:00:00,Que Queres Tu De Mim,"Evaldo Gouveia,Jair Amorim",Anonimo,Editora E Importadora Musical Fermata Do Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-21 00:00:00,Valsa Da Despedida,David Nasser,Anonimo,Irmaos Vitale Editores Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-21 00:00:00,Garota De Ipanema,"Tom Jobim,Vinicius De Moraes",Anonimo,"Jobim Music Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-24 00:00:00,Garota De Ipanema,"Tom Jobim,Vinicius De Moraes",Anonimo,"Universal Music Publishing Mgb Brasil Ltda,Jobim Music Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-24 00:00:00,O Escandalo,"Henry Brown,Huon Donaldson,Renato Barros",Anonimo,Unknown Publisher,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-24 00:00:00,Nao Se Avexe Nao,"Chico Anysio,Haydee Paula",Anonimo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-25 00:00:00,Nao Se Avexe Nao,"Chico Anysio,Haydee Paula",Anonimo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-25 00:00:00,Que Queres Tu De Mim,"Evaldo Gouveia,Jair Amorim",Anonimo,Editora E Importadora Musical Fermata Do Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-25 00:00:00,Tempo Bom,Grande Otelo,Anonimo,Mario Luiz De Souza Prata (Mario Prata),Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-26 00:00:00,Adocica,Beto Barbosa,Anonimo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-26 00:00:00,Tempo Bom,Grande Otelo,Anonimo,Mario Luiz De Souza Prata (Mario Prata),Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-27 00:00:00,Luzes Da Ribalta,"Antonio Almeida,Charles Chaplin,Joao De Barro",Anonimo,Peermusic Do Brasil Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-27 00:00:00,Perigosa,"Nelson Motta,Rita Lee,Roberto De Carvalho",Anonimo,"Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-27 00:00:00,Jesus Cristo,"Erasmo Carlos,Roberto Carlos",Anonimo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-27 00:00:00,Mamae Eu Quero,"Jararaca,Vicente Paiva Ribeiro",Anonimo,Mangione Filhos E Cia Ltda Epp,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-27 00:00:00,Adocica,Beto Barbosa,Anonimo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-28 00:00:00,Perigosa,"Nelson Motta,Rita Lee,Roberto De Carvalho",Anonimo,"Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-28 00:00:00,Cachaca,"Herber Lobato,Lucio Castro,Marinozio Trigueiros Filhos,Mirabeau Pinheiro",Anonimo,Associacao Defensora De Direitos Autorais (Addaf),Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-28 00:00:00,Que Queres Tu De Mim,"Evaldo Gouveia,Jair Amorim",Anonimo,Editora E Importadora Musical Fermata Do Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-02-28 00:00:00,Mamae Eu Quero,"Jararaca,Vicente Paiva Ribeiro",Anonimo,Mangione Filhos E Cia Ltda Epp,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Festival Universo Spanta,2025-02-09 00:00:00,Energia De Gostosa,"Ivete Sangalo,Lari Tavares,Luana Matos,Rafa Lemos,Tassia Morais",Ivete Sangalo,"Iessi Music Label Ltda,Unknown Publisher",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Festival Universo Spanta,2025-02-09 00:00:00,O Verao Bateu Em Minha Porta,"Gigi Cerqueira,Ivete Sangalo,Radames Venancio,Samir Trindade",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Admirável Chip Novo,Pitty,Day,"Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Brinquedo Torto,Pitty,Day,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Dilúvio,"Danilo Valbusa,Day,Marcelinho Ferraz,Pedro Caropreso,Tiê Castro,Vitão",Day,"Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Equalize,"Peu Souza,Pitty",Day,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,I Wanna Be,Pitty,Day,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Jurei Que Não Ia Falar De Amor,"Dan Valbusa,Day",Day,"Deck Producoes Artisticas Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Me Adora,Pitty,Day,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Memórias,Pitty,Day,"Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Metamorfose,"Adriano Alves,Day,Dj Dash,Marcelinho Ferraz",Day,"Deck Producoes Artisticas Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Na Sua Estante,Pitty,Day,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Pulsos,"Martin,Pitty",Day,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Semana Que Vem,Pitty,Day,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-02-01 00:00:00,Ta Solteira Mas Nao Ta Sozinha,"Gigi,Ivete Sangalo,Radames Venancio,Samir",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-02-01 00:00:00,Energia De Gostosa,"Ivete Sangalo,Lari Tavares,Luana Matos,Rafa Lemos,Tassia Morais",Ivete Sangalo,"Unknown Publisher,Iessi Music Label Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Mais Voce,2025-02-06 00:00:00,Energia De Gostosa,"Ivete Sangalo,Lari Tavares,Luana Matos,Rafa Lemos,Tassia Morais",Ivete Sangalo,"Unknown Publisher,Iessi Music Label Ltda",Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
